# Astrodon Filters
# Wave  U       B       V       R       I
2900.0	0.00004	0.00013	0.00008	0.00018	0.00759
2910.0	0.00006	0.00003	0.00015	0.00054	0.02459
2920.0	0.00004	0.00015	0.00032	0.00113	0.04575
2930.0	0.00004	0.00014	0.00058	0.00168	0.05618
2940.0	0.00003	0.00003	0.00143	0.00158	0.04983
2950.0	0.00003	0.00011	0.00208	0.00105	0.03396
2960.0	0.00003	0.00005	0.00330	0.00067	0.02182
2970.0	0.00002	0.00010	0.00583	0.00053	0.01298
2980.0	0.00003	0.00015	0.00718	0.00044	0.00520
2990.0	0.00004	0.00001	0.00446	0.00024	0.00152
3000.0	0.00004	0.00002	0.00393	0.00006	0.00048
3010.0	0.00004	0.00016	0.00702	0.00002	0.00032
3020.0	0.00073	0.00003	0.01513	0.00006	0.00154
3030.0	0.00503	0.00006	0.04072	0.00011	0.00368
3040.0	0.02276	0.00023	0.07040	0.00036	0.00377
3050.0	0.09303	0.00022	0.05996	0.00066	0.00164
3060.0	0.34020	0.00012	0.02087	0.00079	0.00012
3070.0	0.54284	0.00001	0.00143	0.00077	0.00019
3080.0	0.33565	0.00005	0.00018	0.00052	0.00041
3090.0	0.08334	0.00011	0.00019	0.00030	0.00050
3100.0	0.02376	0.00040	0.00060	0.00017	0.00035
3110.0	0.00331	0.00016	0.00087	0.00016	0.00020
3120.0	0.00055	0.00020	0.00083	0.00017	0.00038
3130.0	0.00225	0.00009	0.00042	0.00024	0.00064
3140.0	0.00951	0.00021	0.00020	0.00033	0.00059
3150.0	0.08282	0.00028	0.00021	0.00031	0.00026
3160.0	0.61344	0.00017	0.00059	0.00024	0.00005
3170.0	1.26626	0.00020	0.00138	0.00015	0.00007
3180.0	1.04078	0.00007	0.00262	0.00014	0.00006
3190.0	0.37225	0.00014	0.01054	0.00040	0.00007
3200.0	0.08477	0.00008	0.02748	0.00177	0.00018
3210.0	0.08627	0.00038	0.03200	0.00354	0.00030
3220.0	0.07902	0.00005	0.01422	0.00357	0.00029
3230.0	0.03231	0.00029	0.00020	0.00227	0.00025
3240.0	0.00176	0.00032	0.00007	0.00134	0.00279
3250.0	0.00010	0.00004	0.00024	0.00096	0.00601
3260.0	0.00006	0.00020	0.00049	0.00047	0.00496
3270.0	0.00004	0.00010	0.00133	0.00014	0.00161
3280.0	0.00006	0.00033	0.00246	0.00007	0.00008
3290.0	0.00004	0.00033	0.00376	0.00004	0.00001
3300.0	0.00006	0.00005	0.00476	0.00004	0.00000
3310.0	0.00008	0.00061	0.00411	0.00009	0.00003
3320.0	0.00007	0.00022	0.00180	0.00008	0.00002
3330.0	0.00006	0.00001	0.00006	0.00004	0.00001
3340.0	0.00010	0.00028	0.00005	0.00002	0.00001
3350.0	0.00049	0.00001	0.00018	0.00004	0.00001
3360.0	0.00124	0.00002	0.00013	0.00002	0.00002
3370.0	0.00278	0.00003	0.00005	0.00002	0.00001
3380.0	0.00428	0.00017	0.00026	0.00002	0.00004
3390.0	0.00695	0.00005	0.00122	0.00000	0.00002
3400.0	0.03075	0.00009	0.00200	0.00002	0.00002
3410.0	1.40265	0.00010	0.00157	0.00002	0.00002
3420.0	12.99996	0.00040	0.00101	0.00001	0.00001
3430.0	38.79058	0.00032	0.00138	0.00002	0.00002
3440.0	62.97629	0.00002	0.00254	0.00001	0.00001
3450.0	73.17024	0.00039	0.00437	0.00002	0.00001
3460.0	74.99699	0.00048	0.00312	0.00003	0.00001
3470.0	75.91784	0.00008	0.00106	0.00002	0.00001
3480.0	78.85660	0.00040	0.00008	0.00001	0.00000
3490.0	82.03634	0.00010	0.00012	0.00009	0.00009
3500.0	83.45151	0.00021	0.00020	0.00002	0.00003
3510.0	83.83090	0.00000	0.00011	0.00004	0.00002
3520.0	86.22005	0.00017	0.00135	0.00002	0.00002
3530.0	89.84999	0.00005	0.00259	0.00003	0.00003
3540.0	92.22620	0.00019	0.00194	0.00003	0.00003
3550.0	92.93082	0.00028	0.00057	0.00003	0.00001
3560.0	93.19379	0.00013	0.00020	0.00002	0.00002
3570.0	93.31976	0.00033	0.00008	0.00003	0.00002
3580.0	93.59749	0.00007	0.00027	0.00004	0.00002
3590.0	94.34252	0.00018	0.00075	0.00003	0.00003
3600.0	95.49956	0.00017	0.00143	0.00003	0.00003
3610.0	96.44878	0.00030	0.00084	0.00004	0.00002
3620.0	97.16464	0.00059	0.00016	0.00004	0.00002
3630.0	97.33888	0.01159	0.00007	0.00002	0.00004
3640.0	97.13739	0.07221	0.00007	0.00003	0.00003
3650.0	96.76466	0.48931	0.00004	0.00004	0.00002
3660.0	96.49317	3.89834	0.00139	0.00005	0.00003
3670.0	96.88107	9.54854	0.00322	0.00007	0.00002
3680.0	97.30240	13.17582	0.00246	0.00005	0.00001
3690.0	97.55668	16.05425	0.00083	0.00006	0.00003
3700.0	97.60569	19.73636	0.00014	0.00005	0.00006
3710.0	97.16344	23.82579	0.00018	0.00004	0.00046
3720.0	96.90462	26.91089	0.00026	0.00004	0.00104
3730.0	97.34730	30.40348	0.00027	0.00004	0.00098
3740.0	97.66125	34.83294	0.00011	0.00005	0.00041
3750.0	97.23210	39.32380	0.00008	0.00006	0.00011
3760.0	96.38316	42.21506	0.00001	0.00007	0.00009
3770.0	95.68175	44.16904	0.00006	0.00008	0.00014
3780.0	95.16109	46.81875	0.00009	0.00008	0.00024
3790.0	94.25527	50.21445	0.00023	0.00010	0.00031
3800.0	92.74267	53.15155	0.00015	0.00015	0.00028
3810.0	90.67554	55.28813	0.00016	0.00070	0.00019
3820.0	88.44536	56.96855	0.00012	0.00159	0.00021
3830.0	86.25002	59.40497	0.00015	0.00157	0.00050
3840.0	83.75265	62.82762	0.00004	0.00065	0.00130
3850.0	81.19481	66.06422	0.00006	0.00010	0.00179
3860.0	78.42694	68.42960	0.00003	0.00006	0.00108
3870.0	75.24677	70.13826	0.00003	0.00005	0.00027
3880.0	71.94987	72.07114	0.00012	0.00004	0.00008
3890.0	68.67883	74.41525	0.00009	0.00004	0.00005
3900.0	64.66224	76.55372	0.00007	0.00004	0.00003
3910.0	60.16251	77.93079	0.00003	0.00004	0.00004
3920.0	55.72060	78.92014	0.00006	0.00003	0.00003
3930.0	51.37027	79.39687	0.00008	0.00002	0.00006
3940.0	47.03623	81.00533	0.00002	0.00003	0.00007
3950.0	42.68964	83.07597	0.00008	0.00003	0.00008
3960.0	38.16198	85.08051	0.00004	0.00003	0.00008
3970.0	33.59959	86.79636	0.00006	0.00002	0.00006
3980.0	29.26246	87.56290	0.00010	0.00002	0.00004
3990.0	25.36115	88.43268	0.00009	0.00003	0.00003
4000.0	21.87882	89.77703	0.00003	0.00002	0.00003
4010.0	18.64577	91.34377	0.00006	0.00003	0.00003
4020.0	15.62760	92.67685	0.00000	0.00002	0.00002
4030.0	12.94177	93.24082	0.00006	0.00002	0.00003
4040.0	10.66363	93.27454	0.00004	0.00002	0.00003
4050.0	8.66497	93.50959	0.00005	0.00003	0.00003
4060.0	6.95184	94.25384	0.00012	0.00003	0.00003
4070.0	5.45370	95.25749	0.00013	0.00002	0.00007
4080.0	4.19551	96.74404	0.00006	0.00003	0.00014
