# Wave  w2      m2      w1      u       b       v
1500.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1501.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1502.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1503.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1504.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1505.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1506.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1507.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1508.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1509.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1510.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1511.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1512.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1513.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1514.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1515.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1516.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1517.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1518.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1519.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1520.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1521.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1522.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1523.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1524.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1525.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1526.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1527.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1528.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1529.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1530.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1531.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1532.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1533.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1534.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1535.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1536.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1537.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1538.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1539.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1540.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1541.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1542.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1543.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1544.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1545.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1546.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1547.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1548.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1549.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1550.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1551.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1552.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1553.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1554.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1555.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1556.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1557.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1558.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1559.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1560.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1561.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1562.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1563.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1564.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1565.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1566.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1567.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1568.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1569.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1570.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1571.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1572.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1573.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1574.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1575.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1576.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1577.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1578.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1579.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1580.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1581.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1582.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1583.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1584.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1585.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1586.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1587.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1588.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1589.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1590.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1591.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1592.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1593.0	0.0550	0.0004	0.0033	0.0000	0.0000	0.0000
1594.0	0.1672	0.0013	0.0100	0.0000	0.0000	0.0000
1595.0	0.2849	0.0022	0.0171	0.0000	0.0000	0.0000
1596.0	0.4089	0.0032	0.0245	0.0000	0.0000	0.0000
1597.0	0.5399	0.0043	0.0323	0.0000	0.0000	0.0000
1598.0	0.6784	0.0055	0.0405	0.0000	0.0000	0.0000
1599.0	0.8239	0.0068	0.0491	0.0000	0.0000	0.0000
1600.0	0.9742	0.0082	0.0580	0.0000	0.0000	0.0000
1601.0	1.1274	0.0096	0.0670	0.0000	0.0000	0.0000
1602.0	1.2813	0.0110	0.0761	0.0000	0.0000	0.0000
1603.0	1.4341	0.0125	0.0851	0.0000	0.0000	0.0000
1604.0	1.5847	0.0138	0.0940	0.0000	0.0000	0.0000
1605.0	1.7335	0.0152	0.1028	0.0000	0.0000	0.0000
1606.0	1.8807	0.0166	0.1115	0.0000	0.0000	0.0000
1607.0	2.0266	0.0179	0.1201	0.0000	0.0000	0.0000
1608.0	2.1714	0.0192	0.1287	0.0000	0.0000	0.0000
1609.0	2.3156	0.0206	0.1372	0.0000	0.0000	0.0000
1610.0	2.4593	0.0219	0.1457	0.0000	0.0000	0.0000
1611.0	2.6028	0.0232	0.1542	0.0000	0.0000	0.0000
1612.0	2.7464	0.0246	0.1627	0.0000	0.0000	0.0000
1613.0	2.8905	0.0260	0.1712	0.0000	0.0000	0.0000
1614.0	3.0359	0.0274	0.1797	0.0000	0.0000	0.0000
1615.0	3.1839	0.0288	0.1885	0.0000	0.0000	0.0000
1616.0	3.3362	0.0303	0.1974	0.0000	0.0000	0.0000
1617.0	3.4941	0.0319	0.2067	0.0000	0.0000	0.0000
1618.0	3.6590	0.0337	0.2164	0.0000	0.0000	0.0000
1619.0	3.8318	0.0355	0.2266	0.0000	0.0000	0.0000
1620.0	4.0123	0.0375	0.2371	0.0000	0.0000	0.0000
1621.0	4.2008	0.0395	0.2482	0.0000	0.0000	0.0000
1622.0	4.3972	0.0417	0.2596	0.0000	0.0000	0.0000
1623.0	4.6016	0.0440	0.2716	0.0000	0.0000	0.0000
1624.0	4.8133	0.0464	0.2839	0.0000	0.0000	0.0000
1625.0	5.0311	0.0489	0.2966	0.0000	0.0000	0.0000
1626.0	5.2538	0.0515	0.3096	0.0000	0.0000	0.0000
1627.0	5.4800	0.0541	0.3228	0.0000	0.0000	0.0000
1628.0	5.7086	0.0567	0.3361	0.0000	0.0000	0.0000
1629.0	5.9386	0.0593	0.3495	0.0000	0.0000	0.0000
1630.0	6.1694	0.0619	0.3630	0.0000	0.0000	0.0000
1631.0	6.4005	0.0645	0.3765	0.0000	0.0000	0.0000
1632.0	6.6313	0.0671	0.3899	0.0000	0.0000	0.0000
1633.0	6.8612	0.0696	0.4033	0.0000	0.0000	0.0000
1634.0	7.0897	0.0722	0.4167	0.0000	0.0000	0.0000
1635.0	7.3164	0.0747	0.4299	0.0000	0.0000	0.0000
1636.0	7.5410	0.0773	0.4431	0.0000	0.0000	0.0000
1637.0	7.7630	0.0798	0.4561	0.0000	0.0000	0.0000
1638.0	7.9821	0.0824	0.4689	0.0000	0.0000	0.0000
1639.0	8.1982	0.0850	0.4816	0.0000	0.0000	0.0000
1640.0	8.4113	0.0877	0.4941	0.0000	0.0000	0.0000
1641.0	8.6219	0.0903	0.5065	0.0000	0.0000	0.0000
1642.0	8.8299	0.0930	0.5188	0.0000	0.0000	0.0000
1643.0	9.0357	0.0958	0.5309	0.0000	0.0000	0.0000
1644.0	9.2401	0.0986	0.5430	0.0000	0.0000	0.0000
1645.0	9.4441	0.1014	0.5552	0.0000	0.0000	0.0000
1646.0	9.6492	0.1043	0.5674	0.0000	0.0000	0.0000
1647.0	9.8567	0.1073	0.5798	0.0000	0.0000	0.0000
1648.0	10.0677	0.1102	0.5925	0.0000	0.0000	0.0000
1649.0	10.2827	0.1133	0.6055	0.0000	0.0000	0.0000
1650.0	10.5012	0.1164	0.6187	0.0000	0.0000	0.0000
1651.0	10.7229	0.1195	0.6321	0.0000	0.0000	0.0000
1652.0	10.9472	0.1227	0.6458	0.0000	0.0000	0.0000
1653.0	11.1736	0.1259	0.6596	0.0000	0.0000	0.0000
1654.0	11.4006	0.1292	0.6734	0.0000	0.0000	0.0000
1655.0	11.6257	0.1324	0.6871	0.0000	0.0000	0.0000
1656.0	11.8462	0.1357	0.7006	0.0000	0.0000	0.0000
1657.0	12.0595	0.1389	0.7135	0.0000	0.0000	0.0000
1658.0	12.2630	0.1421	0.7258	0.0000	0.0000	0.0000
1659.0	12.4555	0.1453	0.7373	0.0000	0.0000	0.0000
1660.0	12.6371	0.1485	0.7481	0.0000	0.0000	0.0000
1661.0	12.8077	0.1515	0.7582	0.0000	0.0000	0.0000
1662.0	12.9675	0.1546	0.7675	0.0000	0.0000	0.0000
1663.0	13.1165	0.1576	0.7762	0.0000	0.0000	0.0000
1664.0	13.2562	0.1606	0.7843	0.0000	0.0000	0.0000
1665.0	13.3895	0.1635	0.7920	0.0000	0.0000	0.0000
1666.0	13.5192	0.1664	0.7995	0.0000	0.0000	0.0000
1667.0	13.6480	0.1692	0.8070	0.0000	0.0000	0.0000
1668.0	13.7789	0.1721	0.8148	0.0000	0.0000	0.0000
1669.0	13.9133	0.1750	0.8229	0.0000	0.0000	0.0000
1670.0	14.0514	0.1778	0.8313	0.0000	0.0000	0.0000
1671.0	14.1934	0.1806	0.8402	0.0000	0.0000	0.0000
1672.0	14.3393	0.1835	0.8494	0.0000	0.0000	0.0000
1673.0	14.4894	0.1863	0.8589	0.0000	0.0000	0.0000
