7059.570	0.0023
7060.689	0.0036
7062.269	0.0028
7062.659	0.0035
7063.709	0.0052
7065.998	0.0053
7067.008	0.0068
7067.558	0.0029
7069.587	0.0059
7070.577	0.0072
7073.466	0.0055
7074.446	0.0064
7077.625	0.0044
7078.585	0.0055
7082.064	0.0044
7082.374	0.0077
7082.693	0.0079
7083.013	0.0035
7085.703	0.0010
7086.792	0.0026
7087.722	0.0028
7088.282	0.0119
7088.922	0.0123
7089.382	0.0011
7089.891	0.0020
7090.331	0.0027
7091.371	0.0011
7091.791	0.0027
7092.411	0.0005
7092.761	0.0021
7097.100	0.0012
7098.029	0.0008
7100.199	0.0012
7101.278	0.0013
7103.638	0.0014
7104.697	0.0013
7107.537	0.0017
7108.576	0.0019
7111.956	0.0017
7112.925	0.0010
7116.734	0.0014
7117.694	0.0010
7121.993	0.0007
7122.943	0.0010
7126.821	0.0020
7127.251	0.0068
7127.671	0.0059
7128.111	0.0016
7128.671	0.0007
7129.351	0.0028
7131.190	0.0016
7132.570	0.0101
7133.360	0.0079
7141.138	0.0015
7141.677	0.0019
7142.197	0.0038
7142.517	0.0033
7142.727	0.0028
7143.257	0.0019
7143.607	0.0074
7144.687	0.0033
7145.057	0.0051
7145.586	0.0002
7146.106	0.0042
7146.796	0.0049
7147.816	0.0040
7148.836	0.0042
7149.845	0.0039
7151.185	0.0024
7152.145	0.0015
7156.204	0.0028
7158.213	0.0031
7159.293	0.0044
7160.003	0.0013
7161.622	0.0047
7162.662	0.0061
7165.331	0.0060
7166.351	0.0068
7169.320	0.0054
7170.320	0.0070
7173.609	0.0043
7174.609	0.0051
7176.008	0.0069
7176.538	0.0055
7178.208	0.0036
7179.187	0.0040
7180.837	0.0095
7181.767	0.0071
7183.106	0.0027
7184.086	0.0026
7188.325	0.0015
7189.305	0.0021
7193.863	0.0006
7194.803	0.0014
7198.502	0.0022
7199.662	0.0011
7199.912	0.0008
7200.821	0.0040
7201.451	0.0013
7202.911	0.0020
7207.930	0.0037
7221.176	0.0026
7221.556	0.0014
7222.366	0.0032
7223.535	0.0010
7223.865	0.0014
7225.225	0.0038
7228.764	0.0071
7229.414	0.0062
7232.453	0.0014
7233.163	0.0091
7233.563	0.0018
7234.262	0.0079
7236.032	0.0008
7237.132	0.0018
7238.781	0.2024
7240.191	0.3092
7240.861	0.1003
7241.420	0.0909
7241.940	0.0498
7242.330	0.0018
7242.740	0.0023
7243.460	0.0046
7243.850	0.0017
7244.560	0.0047
7244.940	0.4685
7245.639	0.0059
7245.869	0.0058
7246.549	0.0748
7246.969	0.0039
7247.599	0.0041
7248.659	0.0035
7249.648	0.0050
7250.698	0.0043
7251.998	0.0025
7253.147	0.1305
7255.297	0.0186
7255.907	0.0286
7256.296	0.0010
7257.106	0.0021
7259.136	0.0025
7260.245	0.0048
7261.275	0.0009
7262.635	0.0040
7263.704	0.0053
7265.414	0.0010
7266.434	0.0043
7267.493	0.0053
7268.043	0.0119
7269.093	0.0168
7270.563	0.0049
7271.592	0.0049
7273.232	0.0008
7275.111	0.1130
7276.041	0.0059
7276.421	0.8218
7277.001	0.0037
7279.290	0.0024
7279.790	0.0026
7280.800	0.0031
7281.530	0.0204
7281.680	0.0143
7284.459	0.3181
7284.849	0.0118
7285.718	0.0075
7286.028	0.0045
7286.398	0.0126
7289.737	0.0101
7290.277	0.0008
7291.007	0.0074
7291.307	0.0011
7291.757	0.0031
7292.117	0.0080
7292.327	0.0053
7295.796	0.0515
7296.106	0.0509
7303.724	0.2052
7305.743	0.0061
7307.073	0.0062
7307.453	0.0052
7310.782	0.0174
7311.322	0.0158
7316.290	0.7065
7329.157	0.2790
7329.477	0.0055
7330.366	0.0035
7330.826	0.0072
7331.566	0.0018
7332.246	0.0043
7332.746	0.0035
7340.894	0.8474
7341.723	0.0049
7344.553	0.0019
7344.902	0.0108
7346.932	0.0073
7347.862	0.0053
7350.381	0.0009
7350.661	0.0101
7351.401	0.0027
7352.111	0.0087
7352.600	0.0031
7353.220	0.0013
7353.760	0.0011
7354.310	0.0016
7355.410	0.0010
7355.999	0.0072
7356.289	0.0025
7357.419	0.0007
7358.029	0.0023
7358.679	0.2620
7360.148	0.0038
7360.308	0.0018
7360.608	0.0023
7361.648	0.0019
7362.258	0.0019
7363.277	0.0015
7363.547	0.0024
7363.917	0.0008
7364.397	0.0034
7364.697	0.0017
7365.517	0.0025
7365.717	0.0034
7365.987	0.0010
7366.837	0.0014
7367.116	0.0014
7367.586	0.0010
7368.726	0.0017
7369.266	0.3680
7369.496	0.3733
7370.675	0.0016
7373.495	0.0013
7374.075	0.0169
7374.564	0.0025
7375.664	0.0012
7377.764	0.0016
7378.263	0.0017
7378.833	0.0018
7379.413	0.0016
7382.452	0.0030
7383.482	0.0048
7383.642	0.0014
7387.311	0.0024
7388.401	0.0027
7390.170	0.0099
7392.210	0.1914
7392.640	0.0025
7393.749	0.0030
7395.429	0.0024
7398.508	0.0015
7399.568	0.0011
7401.697	0.2106
7402.037	0.1908
7411.874	0.0064
7412.074	0.0058
7412.664	0.0058
7413.754	0.0046
7416.133	0.0071
7417.793	0.0057
7422.861	0.0064
7422.861	0.0065
7429.789	0.1328
7429.789	0.1308
7438.257	0.1128
7438.717	0.1039
7439.227	0.0027
7439.447	0.0029
7442.216	0.0013
7444.216	0.0028
7447.045	0.0016
7451.814	0.0029
7458.352	0.0081
7461.241	0.0076
7462.451	0.0270
7463.160	0.0038
7463.790	0.0030
7464.880	0.0130
7466.619	0.0679
7468.249	0.0048
7469.859	0.0022
7470.718	0.0299
7471.388	0.0434
7471.588	0.0397
7472.038	0.0015
7473.688	0.1292
7476.407	0.0046
7479.026	0.0570
7479.616	0.0547
7480.256	0.0504
7483.125	0.0053
7483.475	0.1600
7484.365	0.0036
7486.334	0.0051
7488.234	0.0072
7493.662	0.0611
7499.701	0.0067
7502.260	0.0023
7517.216	0.0248
7517.546	0.0219
7520.415	0.0013
7522.664	0.0543
7524.004	0.4863
7524.854	0.0336
7528.103	0.0053
7528.373	0.0072
7530.642	0.1006
7530.772	0.0999
7535.711	0.0016
7536.131	0.0014
7537.250	0.0030
7537.530	0.0026
7540.170	0.0216
7540.609	0.0201
7546.558	0.0029
7546.868	0.0023
7550.007	0.0014
7552.736	0.0057
7553.526	0.0049
7557.495	0.1103
7558.475	0.0035
7559.924	0.0030
7561.514	0.0041
7563.623	0.0031
7567.402	0.0172
7567.842	0.0151
7571.741	0.3588
7573.670	0.0245
7574.560	0.0213
7586.087	0.1321
7598.374	0.2403
7605.122	0.0065
7606.212	0.0068
7607.371	0.0055
7608.551	0.0061
7609.831	0.0091
7611.140	0.0087
7612.620	0.0028
7613.720	0.0017
7614.050	0.0037
7614.499	0.0021
7615.579	0.0041
7618.058	0.1082
7619.708	0.0036
7621.368	0.0023
7622.077	0.0158
7622.637	0.0138
7622.977	0.0033
7623.647	0.0027
7623.687	0.0034
7625.396	0.0061
7626.166	0.0017
7626.516	0.0110
7627.786	0.0200
7628.506	0.1118
7628.766	0.1434
7630.035	0.0030
7630.245	0.0082
7631.685	0.0094
7633.064	0.0061
7634.144	0.0070
7637.213	0.0051
7638.313	0.0061
7638.993	0.0049
7639.303	0.0030
7641.572	0.0041
7641.852	0.0058
7642.682	0.0042
7643.781	0.0076
7644.891	0.0069
7646.131	0.0025
7647.221	0.0024
7648.480	0.0018
7649.580	0.0030
7650.920	0.0030
7651.969	0.0027
7653.319	0.0770
7655.868	0.0016
7656.938	0.0020
7658.458	0.0013
7662.186	0.0665
7662.556	0.0659
7672.024	0.0036
7672.884	0.0038
7681.391	0.0121
7682.101	0.0100
7684.061	0.0105
7684.311	0.0054
7684.940	0.0022
7685.290	0.0046
7685.730	0.0045
7686.200	0.0029
7686.650	0.0164
7687.900	0.0173
7688.749	0.0015
7689.359	0.0026
7689.699	0.0046
7690.199	0.0045
7690.949	0.0037
7691.519	0.0030
7691.908	0.0530
7692.728	0.0039
7693.538	0.0044
7694.748	0.0039
7695.827	0.0107
7696.977	0.0057
7698.327	0.0048
7698.967	0.0265
7699.466	0.0301
7699.946	0.0261
7701.076	0.0036
7702.246	0.0028
7702.765	0.0014
7703.785	0.0018
7704.095	0.0021
7710.903	0.0020
7712.223	0.3104
7712.633	0.4539
7713.663	0.0048
7713.942	0.0055
7715.052	0.1452
7715.852	0.1542
7716.262	0.0037
7716.912	0.5508
7717.452	0.0063
7718.061	0.2025
7720.311	0.0048
7721.500	0.0057
7723.660	0.1152
7724.600	0.0048
7724.949	0.0050
7726.059	0.1744
7726.849	0.0023
7727.679	0.0045
7729.118	0.0038
7730.288	0.0077
7731.968	0.0038
7732.807	0.0015
7733.827	0.0203
7734.057	0.0079
7734.967	0.0265
7735.847	0.0350
7738.226	0.0052
7738.446	0.0028
7738.846	0.0033
7740.395	0.0107
7741.005	0.0096
7741.945	0.0014
7744.084	0.0033
7745.194	0.0034
7745.584	0.0110
7746.444	0.0084
7749.433	0.1408
7750.653	1.1295
7751.872	0.0118
7752.352	0.0117
7752.582	0.0095
7755.271	0.0024
7756.351	0.0026
7756.811	0.0492
7756.961	0.0211
7760.010	0.5158
7761.230	0.0019
7762.329	0.0029
7764.399	0.0029
7767.438	0.0021
7768.508	0.0022
7769.068	0.0116
7769.257	0.0087
7771.957	0.0240
7773.226	0.0878
7773.526	0.0826
7773.866	0.0050
7774.176	0.0149
7774.986	0.0015
7775.396	0.0094
7779.215	0.0035
7779.595	0.0052
7780.424	0.2964
7781.124	0.0023
7781.584	0.0047
7782.344	0.0034
7783.694	0.0064
7785.013	0.0087
7785.503	0.0091
7785.743	0.0058
7786.283	0.0012
7786.733	0.0046
7787.463	0.0062
7788.672	0.0052
7789.692	0.0059
7790.662	0.0236
7791.222	0.0265
7792.171	0.0057
7793.391	0.0059
7794.111	0.9855
7794.901	0.0064
7796.120	0.0031
7797.960	0.0033
7799.119	0.0009
7799.349	0.0040
7799.859	0.0047
7802.239	0.0013
7803.538	0.0058
7804.058	0.0037
7806.397	0.0037
7807.697	0.0070
7808.477	0.3967
7810.306	0.0051
7811.536	0.0071
7812.406	0.0079
7813.316	0.0063
7814.455	0.0060
7814.825	0.0093
7815.725	0.0138
7816.685	0.0026
7818.844	0.0069
7819.304	0.0160
7820.044	0.0072
7820.983	0.0113
7821.513	1.2525
7822.163	0.0045
7823.493	0.0051
7824.672	0.0060
7825.712	0.0050
7828.361	0.0072
7828.761	0.0170
7829.561	0.0054
7833.540	0.0143
7834.270	0.0035
7834.750	0.0027
7838.599	0.0023
7838.989	0.0023
7840.108	0.0036
7841.278	0.3676
7844.647	0.0018
7845.807	0.0015
7849.156	0.0337
7849.736	0.0968
7850.535	0.0245
7851.985	0.0150
7852.325	0.0494
7853.255	0.5307
7853.515	0.7247
7854.384	0.0036
7855.704	0.0014
7857.993	0.1041
7858.273	0.0195
7860.653	0.4290
7867.731	0.1738
7868.091	0.0129
7870.740	0.5039
7873.419	0.0065
7878.248	0.0220
7878.788	0.2721
7880.997	0.0089
7881.677	0.2072
7883.087	0.0082
7884.406	0.0042
7884.726	0.0077
7885.596	0.0043
7886.006	0.0080
7886.626	0.0119
7887.915	0.0089
7888.815	0.0119
7889.675	0.2793
7890.545	0.0056
7891.284	0.0117
7892.534	0.0094
7893.034	0.0019
7893.534	0.0095
7894.024	0.0102
7895.313	0.0141
7897.063	0.0062
7897.923	0.0062
7898.252	0.0032
7898.612	0.0122
7902.691	0.0150
7903.251	0.0063
7905.620	0.0071
7906.950	0.0122
7909.639	0.0122
7910.909	0.0139
7912.259	0.1593
7913.718	1.4706
7915.128	0.0164
7918.467	0.0506
7919.637	0.0167
7921.106	0.6503
7923.196	0.0103
7924.415	0.0118
7928.254	0.0150
7928.514	0.0097
7929.474	0.0089
7930.884	0.1656
7931.433	0.2355
7932.003	0.0707
7933.253	0.0051
7933.573	0.0101
7934.813	0.0054
7935.222	0.0032
7937.642	0.0034
7938.352	0.0031
7938.682	0.0010
7939.241	0.0037
7940.421	0.0036
7941.701	0.0053
7942.061	0.0057
7942.261	0.0032
7942.860	0.0032
7943.260	0.0066
7944.010	0.0047
7944.450	0.0036
7945.390	0.0190
7946.219	0.0204
7949.209	0.3545
7952.428	0.0147
7962.645	0.0053
7963.935	0.0056
7964.644	1.2113
7968.054	0.0591
7968.244	0.0513
7969.463	0.0035
7970.863	0.0023
7972.532	0.0020
7973.052	0.0022
7973.362	0.0053
7975.562	0.0037
7976.991	0.0815
7977.661	0.0783
7979.760	0.4192
7986.089	0.0032
7986.988	0.0044
7987.488	0.0129
7988.278	0.0053
7989.698	0.0080
7991.117	0.0040
7991.607	0.0069
7993.327	1.2738
7994.027	0.0247
7995.036	0.0071
7996.166	0.0076
7997.446	0.0057
7998.105	0.0147
7998.915	0.0078
8000.155	0.0051
8001.884	0.0069
8002.344	0.0020
8003.174	0.0055
8004.204	0.0026
8005.064	0.0025
8005.693	0.0030
8008.233	0.0038
8010.642	0.0046
8011.992	0.0062
8014.061	0.3370
8014.741	0.0109
8016.041	0.0095
8019.110	0.0088
8020.039	0.0262
8020.389	0.0392
8023.768	0.0086
8025.048	0.0109
8025.678	0.4978
8025.958	0.4797
8028.197	0.0431
8029.027	0.0450
8029.967	0.0060
8031.766	0.0278
8033.976	0.0050
8034.885	0.0018
8035.225	0.0052
8036.125	0.0016
8039.534	0.0038
8040.764	0.0048
8041.194	0.0028
8041.644	0.0022
8042.473	0.0034
8045.363	0.0022
8046.582	0.0019
8049.891	0.0154
8050.101	0.0154
8052.021	0.2170
8055.420	0.0027
8056.610	0.0005
8057.099	0.0016
8059.169	0.0041
8061.988	0.2257
8062.388	0.2167
8063.748	0.0034
8066.077	0.0067
8067.607	0.0039
8074.405	0.0068
8074.695	0.0073
8077.144	0.0141
8077.614	0.0130
8084.592	0.0226
8085.612	0.0227
8093.679	0.0955
8094.959	0.0105
8098.638	0.0006
8099.748	0.0013
8101.147	0.0033
8102.247	0.1040
8102.767	0.0966
8104.287	0.0026
8104.667	0.0018
8105.006	0.0058
8106.336	0.0032
8107.386	0.0031
8108.715	0.0020
8110.095	0.0031
8111.405	0.0026
8113.164	0.0015
8119.582	0.0020
8122.012	0.0022
8123.401	0.0040
8126.221	0.0035
8127.560	0.0063
8130.709	0.0036
8131.529	0.0039
8132.029	0.0043
8132.709	0.0029
8134.588	0.0052
8135.518	0.0030
8136.318	0.0034
8136.818	0.0043
8138.357	0.0095
8138.977	0.0173
8139.277	0.0198
8139.597	0.0078
8140.207	0.0083
8140.657	0.0045
8141.936	0.0041
8146.115	0.0018
8146.495	0.0560
8147.175	0.0370
8147.645	0.0136
8151.124	0.0014
8151.894	0.0020
8153.143	0.0021
8188.204	0.0191
8188.624	0.0130
8194.852	0.0219
8195.642	0.0174
8204.649	0.0043
8205.979	0.0027
8207.509	0.0087
8208.358	0.0040
8209.408	0.0037
8213.897	0.0057
8215.326	0.0061
8241.469	0.0120
8241.999	0.0111
8247.358	0.0172
8248.298	0.0131
8255.186	0.0136
8268.602	0.0030
8272.071	0.0028
8276.530	0.0122
8278.309	0.2271
8278.589	0.1023
8281.039	0.1187
8281.688	0.5491
8282.318	0.0074
8282.678	0.0442
8283.178	0.0295
8283.818	0.0035
8284.938	0.0060
8286.407	0.2280
8288.607	0.8999
8290.586	0.0543
8296.245	0.3530
8298.904	1.0620
8299.474	0.0106
8302.013	0.0215
8302.523	0.0312
8304.072	0.0147
8305.192	0.0103
8308.361	0.0049
8310.711	0.3869
8317.689	0.0196
8318.478	0.0254
8319.688	0.0066
8337.553	0.0192
8338.413	0.0131
8338.693	0.0116
8343.032	0.3167
8344.601	2.7604
8349.630	0.0439
8349.920	0.0421
8352.879	0.9431
8356.268	0.0055
8360.427	0.0164
8360.707	0.0119
8361.097	0.0339
8361.697	0.0188
8362.636	0.0121
8363.036	0.0114
8364.506	0.1565
8364.966	0.1563
8365.486	0.0075
8366.435	0.0170
8367.075	0.0051
8369.455	0.0039
8372.804	0.0033
8376.113	0.0105
8379.912	0.0442
8380.742	0.0451
8382.391	0.6576
8387.290	0.0069
8390.179	0.0158
8391.169	0.0106
8391.689	0.0087
8395.608	0.0042
8399.177	2.2884
8400.456	0.0104
8415.232	0.8391
8423.010	0.0080
8423.290	0.0058
8424.110	0.0115
8424.750	0.0049
8426.389	0.0159
8427.429	0.0325
8430.158	2.2132
8432.168	0.0169
8434.387	0.0401
8435.977	0.0032
8446.364	0.0155
8446.774	0.0066
8448.593	0.0013
8449.333	0.0020
8450.963	0.0088
8452.262	0.7340
8453.782	0.0028
8454.142	0.0065
8456.781	0.0027
8460.450	0.0055
8460.880	0.0041
8461.570	0.0063
8462.409	0.0052
8465.229	0.9742
8465.509	0.9274
8474.616	0.0482
8493.391	0.4922
8494.031	0.0221
8494.271	0.0314
8496.900	0.0155
8498.030	0.0108
8500.869	0.0185
8502.549	0.0207
8503.118	0.0033
8503.738	0.0066
8504.638	0.4758
8505.068	0.4737
8520.424	0.0124
8520.754	0.0144
8538.689	0.7987
8541.978	0.0166
8548.386	0.1936
8548.956	0.1707
8572.100	0.0085
8573.449	0.0230
8573.769	0.0270
8575.729	0.0126
8577.648	0.0109
8588.015	0.0489
8588.365	0.0448
8596.663	0.0704
8597.373	0.0716
8604.161	0.0028
8604.471	0.0051
8606.250	0.0041
8607.930	0.0033
8608.340	0.0065
8609.959	0.0041
8610.559	0.0114
8612.159	0.0086
8612.959	0.0200
8614.558	0.0221
8615.558	0.0444
8617.137	0.0407
8618.367	0.0775
8619.917	0.0630
8621.356	0.1183
8622.896	0.1083
8624.535	0.1675
8626.065	0.1512
8627.914	0.2172
8629.424	0.1761
8631.493	0.2270
8632.983	0.1892
8635.262	0.2066
8636.722	0.1445
8639.241	0.1223
8640.651	0.0511
8641.841	0.0180
8642.271	0.0122
8643.870	0.0000
8646.899	0.1891
8649.719	0.2018
8650.378	0.0413
8651.288	0.2553
8652.258	0.0065
8653.767	0.0092
8654.357	0.2530
8655.857	0.3228
8657.726	0.0129
8659.136	0.2742
8660.636	0.3407
8664.125	0.2781
8665.584	0.3188
8667.954	0.0075
8669.273	0.2331
8670.723	0.2657
8674.622	0.1758
8676.061	0.1927
8680.160	0.1225
8681.580	0.1291
8683.389	0.0025
8685.889	0.0719
8687.298	0.0811
8691.807	0.0408
8693.207	0.0477
8697.915	0.0193
8699.305	0.0210
8700.115	0.0325
8700.685	0.0273
8701.634	0.0027
8702.134	0.0019
8704.204	0.0109
8705.603	0.0098
8706.953	0.0478
8707.983	0.0387
8710.712	0.0042
8711.582	0.0008
8712.072	0.0041
8716.620	0.0017
8717.400	0.0033
8718.740	0.0025
8726.748	0.0226
8737.475	0.0140
8739.154	0.0098
8740.594	0.0185
8742.963	0.0110
8746.972	0.0046
8750.241	0.0213
8758.729	0.4752
8760.279	0.2167
8761.338	1.0672
8761.618	0.4333
8763.018	0.0339
8763.718	0.0257
8766.417	0.5656
8767.916	1.7036
8769.156	0.0449
8770.376	0.0372
8775.034	0.0134
8776.214	0.7999
8778.334	1.8142
8790.230	0.0551
8791.180	0.7523
8801.597	0.0029
8801.957	0.0048
8809.215	0.0499
8810.175	0.0369
8810.435	0.0350
8825.451	0.5247
8827.100	4.5357
8828.000	0.0182
8829.880	0.0099
8830.759	0.0633
8831.559	0.0259
8832.919	0.1436
8833.119	0.1259
8833.549	0.0127
8834.118	0.0335
8834.528	0.0263
8836.448	1.8194
8837.677	0.0384
8845.275	0.0297
8845.615	0.0296
8847.005	0.0111
8849.594	0.2932
8850.064	0.2832
8854.163	0.0035
8859.192	0.0010
8859.801	0.0010
8860.761	0.0015
8861.661	0.0411
8862.491	0.0090
8862.841	0.0353
8863.400	0.0211
8864.370	0.0016
8866.990	0.0873
8867.599	1.2335
8871.338	0.0016
8884.485	0.0078
8885.854	3.6747
8888.694	0.0238
8890.043	0.0250
8895.202	0.0183
8895.452	0.0172
8896.551	0.0193
8897.251	0.0163
8903.110	1.5149
8904.349	0.0265
8905.679	0.0067
8908.398	0.0476
8910.038	0.0350
8914.807	0.0073
8916.756	0.0057
8919.635	4.0098
8920.855	0.0275
8921.425	0.0081
8922.794	0.0025
8924.044	0.0172
8926.183	0.0093
8926.773	0.0232
8927.403	0.0017
8928.083	0.0580
8929.093	0.0028
8929.692	0.0121
8930.112	0.0034
8931.802	0.0022
8933.102	0.0047
8933.951	0.0074
8934.321	0.0054
8934.751	0.0031
8935.351	0.0090
8936.251	0.0180
8937.940	0.0029
8939.380	0.0079
8939.780	0.0037
8941.419	0.0025
8943.409	1.3188
8945.168	0.0016
8947.558	0.0027
8955.535	0.0022
8957.945	1.7154
8958.245	1.6465
8960.154	0.0054
8962.983	0.0033
8963.343	0.0030
8965.003	0.0068
8968.502	0.0059
8969.402	0.0036
8970.091	0.0065
8971.221	0.0743
8973.860	0.0047
8975.430	0.0070
8977.549	0.0047
8977.979	0.0115
8978.549	0.0042
8979.469	0.0154
8981.108	0.0485
8982.328	0.0259
8985.407	0.0039
8985.777	0.0525
8986.957	0.0040
8987.637	0.0309
8988.377	0.8908
8991.456	0.0040
8992.305	0.0522
8992.535	0.0370
8993.065	0.0058
8997.904	0.0016
9001.123	0.9245
9001.583	0.9156
9020.928	0.0203
9021.268	0.0228
9025.966	0.0050
9027.546	0.0075
9028.506	0.0152
9028.995	0.0072
9030.245	0.0078
9031.745	0.0118
9038.053	0.4613
9043.602	0.0203
9049.240	0.4561
9049.860	0.4285
9050.760	0.0034
9052.229	0.0048
9053.959	0.0041
9055.698	0.0037
9056.618	0.0109
9056.968	0.0099
9059.457	0.0027
9061.077	0.0019
9064.246	0.0336
9065.646	0.0262
9068.555	0.0499
9070.654	0.0338
9074.533	0.0020
9076.253	0.0044
9079.532	0.0048
9081.191	0.0047
9082.791	0.0040
9083.591	0.0046
9090.349	0.0056
9091.179	0.0022
9091.998	0.0055
9092.418	0.1472
9092.728	0.1389
9093.658	0.0322
9096.147	0.0042
9097.347	0.0012
9097.787	0.0054
9098.886	0.0035
9099.326	0.0043
9102.406	0.2189
9103.175	0.2071
9103.855	0.0047
9108.674	0.0015
9110.233	0.0020
9133.957	0.0160
9136.366	0.0137
9139.905	0.0076
9144.004	0.0022
9147.243	0.0087
9151.412	0.0276
9151.782	0.0911
9152.252	0.0778
9152.962	0.0303
9154.581	0.0209
9156.961	0.0386
9159.340	0.0268
9160.690	0.1279
9161.639	0.1184
9174.556	0.0017
9175.876	0.0024
9200.059	0.0034
9205.118	0.0038
9208.837	0.0049
9210.526	0.0043
9214.525	0.0052
9216.265	0.0830
9216.874	0.0654
9224.282	0.1329
9225.412	0.0955
9286.046	0.0007
9286.805	0.0007
9293.244	0.0012
9294.603	0.0012
9305.970	0.2939
9306.000	0.2939
9307.340	0.6480
9307.390	0.6480
9308.989	0.1428
9309.109	0.1428
9309.369	0.1052
9309.389	0.1052
9310.699	0.0551
9310.819	0.0551
9312.858	0.2870
9312.938	0.2870
9313.308	1.0777
9313.368	1.0777
9317.657	0.0303
9317.747	0.0303
9317.867	0.0169
9317.987	0.0169
9322.426	0.4270
9322.456	0.4270
9323.695	1.1668
9323.745	1.1668
9330.484	0.0042
9330.564	0.0042
9330.993	0.0071
9331.173	0.0071
9337.832	0.4099
9337.862	0.4099
9348.559	0.0008
9348.589	0.0008
9349.518	0.0014
9349.808	0.0014
9361.295	0.0001
9362.235	0.0001
9367.843	0.0002
9369.433	0.0002
9372.102	0.0001
9372.142	0.0001
9373.362	0.0002
9373.782	0.0002
9374.292	0.2970
9374.332	0.2970
9375.951	2.7961
9375.961	2.7961
9382.879	0.0940
9382.929	0.0940
9386.678	1.1002
9386.728	1.1002
9397.055	0.0400
9397.115	0.0400
9402.024	0.4134
9402.124	0.4134
9402.694	0.0000
9403.264	0.0000
9416.710	0.0161
9416.740	0.0161
9419.669	0.6000
9419.779	0.6000
9422.179	0.1387
9422.359	0.1387
9439.594	2.0128
9439.694	2.0128
9441.743	0.0057
9441.743	0.0057
9447.322	0.0405
9447.602	0.0405
9458.489	0.8049
9458.559	0.8049
9472.085	0.0017
9472.155	0.0017
9476.744	2.3253
9476.954	2.3253
9477.604	0.0102
9477.993	0.0102
9502.807	0.6956
9502.817	0.6956
9507.825	0.0004
9507.965	0.0004
9513.154	0.0022
9513.684	0.0022
9519.172	1.7538
9519.522	1.7538
9549.044	0.0001
9549.274	0.0001
9552.483	0.4440
9552.573	0.4440
9554.133	0.0004
9554.813	0.0004
9567.079	0.9999
9567.579	0.9999
9600.700	0.0001
9601.550	0.0001
9607.618	0.2190
9607.818	0.2190
9620.625	0.4496
9621.294	0.4496
9651.456	0.0017
9651.626	0.0017
9652.826	0.0010
9653.036	0.0010
9653.206	0.0112
9653.406	0.0112
9653.786	0.0002
9653.906	0.0002
9654.515	0.0001
9654.715	0.0001
9655.485	0.0066
9655.685	0.0066
9658.974	0.0574
9659.184	0.0574
9662.563	0.0318
9662.743	0.0318
9668.332	0.0853
9668.662	0.2232
9668.662	0.0853
9668.862	0.2232
9674.160	0.1147
9674.300	0.1147
9679.948	0.1627
9680.808	0.1627
9682.148	0.6494
9682.328	0.6494
9690.456	0.3035
9690.536	0.3035
9699.253	1.3546
9699.403	1.3546
9711.700	0.5624
9711.700	0.5624
9719.778	1.7385
9719.878	1.7385
